track_name,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,loudness,valence,mode
Neeyum Naanum Anbe,0.8226451822212609,0.20155793573515096,0.6766349816654207,0.03617863199547767,0.314968860683272,0.0,0.75,0.3470967741935484,0.36363636363636365,0.883506625891947,0.40633944662355553,0.0
Area Gaana (Enga Veetu Kuthuvilakkey),0.6344760462852818,0.8582711240939092,0.5277510769340311,0.6396269078575467,0.3043973924839398,0.0,0.75,0.9135483870967742,0.7272727272727273,0.8040774719673802,0.9713770804622072,1.0
High On Love,0.7718178868822322,0.10202315265606407,0.6168428922353948,0.022328999434708875,0.2261685278088814,9.79035639412998e-06,0.75,0.5574193548387096,0.36363636363636365,0.8403261977573904,0.6204812890914874,0.0
Dope Track,0.6961176597815507,0.15720004327599268,0.676658715748751,0.03942905596382137,0.3265974757025375,6.687631027253669e-06,0.75,0.5470967741935484,0.0,0.8355555555555555,0.48160712392664046,0.0
Hold Me Now,0.8399480912728452,0.04143676295575031,0.29746519990031695,0.04352741661955908,0.14688251631388974,8.270440251572328e-06,0.75,0.33161290322580644,0.5454545454545454,0.8488888888888888,0.5579349093607548,1.0
Surprise Me,0.6604304098626582,0.1204154495293736,0.5877627066348631,0.015828151498021477,0.15745398451322193,1.247379454926625e-06,0.75,0.5316129032258066,0.4545454545454546,0.7976758409785932,0.410579879147673,0.0
Wake Me Up Everyday,0.5987887963663892,0.3541058098020124,0.7944391042756952,0.0864895421141888,0.03704496172282794,0.0,0.5,0.4400000000000001,0.4545454545454546,0.7542915392456677,0.26958549772076745,0.0
Kanne Kanne - Madras Gig,0.7512706823834757,0.11176025100075736,0.2614012602798249,0.04225551158846807,0.20925417868994983,0.0,0.75,0.6941935483870969,0.0,0.8409378185524974,0.4847874483197286,0.0
Setthu Pocchu Manasu,0.32410511517248836,0.10851455155252625,0.6180948651310715,0.012719050310910113,0.8530565920292822,0.0016037735849056603,0.75,0.45290322580645176,0.5454545454545454,0.7169418960244649,0.3565143644651754,1.0
Thandavee,0.6571861144154861,0.054419560748674684,0.5578102934719404,0.02020915771622385,0.6617130176213689,3.574423480083858e-05,0.75,0.5703225806451613,0.18181818181818182,0.7514373088685016,0.520831124774727,0.0
"Pattukutty Neethan - From ""Raja Ranguski""",0.7242348869903753,0.06513036892783729,0.6766112475820902,0.01003391746749576,0.7727134337143573,0.0017714884696016773,0.75,0.48903225806451617,0.2727272727272727,0.8132925586136595,0.49432842149899286,0.0
"Papara Mittai (From ""R. K. Nagar"")",0.8323780685627771,0.13664394677052905,0.43915767738260536,0.12945166760881857,0.6225985852838397,9.59119496855346e-05,0.75,0.7741935483870968,0.4545454545454546,0.7062996941896025,0.9660765398070602,0.0
Konjali,0.5003785011355034,0.07021529806339935,0.40960874363629896,0.023176936122102886,0.13736819493449073,0.0,0.75,0.6967741935483871,0.0,0.7325178389398572,0.9045902682073572,1.0
"The Mercury Song (From ""Mercury"")",0.8334595003785011,0.23942442929784707,0.42737370500907834,0.027840587902769928,0.03408495062701492,5.230607966457023e-06,0.75,0.7058064516129032,0.0,0.7855249745158002,0.35227393194105794,1.0
Thanga Sela,0.5555315237374283,0.0826571459482852,0.26709744027911286,0.33295647258338046,0.5538840419881803,3.6163522012578616e-05,0.75,0.8606451612903225,0.2727272727272727,0.688440366972477,0.8187215095939786,0.0
"Evada Unna Petha - From ""Tamizh Padam 2.0""",0.47874986482102305,0.0933679541274478,0.2968481137337273,0.1308648954211419,0.2409685832879465,3.19706498951782e-05,0.75,0.8774193548387097,0.0,0.6220998980632009,0.8028198876285382,1.0
Uyir Uruvaatha,0.5479615010273602,0.10851455155252625,0.5875906345307179,0.05751837196156021,0.5306268119496494,0.0,0.5,0.6670967741935485,0.18181818181818182,0.7249745158002039,0.5356726386091382,0.0
Nenjil Mamazhai,0.6041959554450093,0.0890403548631397,0.4512679934019249,0.016534765404183152,0.3583118803005342,3.710691823899371e-06,0.75,0.7767741935483872,0.0,0.7389194699286442,0.7869182656630976,0.0
