track_name,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,loudness,valence,mode
Birthday,0.85624364648259,0.5322731524789523,0.3410357605519236,0.045343635624237495,0.004947913302935971,0.0,0.75,0.5794270833333333,0.09090909090909091,0.9441573175343503,0.40995109504571553,0.0
Ring,0.5184162157166767,0.053944496414094184,0.3650408218600308,0.08723058153721028,0.5701152171947453,3.2234809474768285e-06,0.75,0.8802083333333333,0.2727272727272727,0.860645405269129,0.8904954284499256,0.0
A Sweeter Place (feat. Kid Cudi),0.7925801184963085,0.08949173682569381,0.8416533606483294,0.3289955266368442,0.10995685813559979,0.0005242018537590114,0.75,0.5026041666666665,0.9090909090909092,0.8089310475230053,0.29406761641505424,0.0
Trust Nobody (feat. Selena Gomez & Tory Lanez),0.6477969338823457,0.10404323874857084,0.6370921579851174,0.40016266775111836,0.4984677533938697,0.0,1.0,0.2903645833333333,0.9090909090909092,0.8018404134627506,0.7980012757814161,1.0
Tell Me Something I Don't Know,0.9589267561378828,0.09988566677060598,0.5700720031331907,0.18259455063033755,0.029227321458556683,0.0,0.75,0.5260416666666665,0.6363636363636364,0.9127694440942898,0.6959387624920262,0.0
P.S. I Hope You're Happy,0.8182508959101318,0.041159962581852214,0.29937034917000577,0.02745018300122002,0.008873387023857192,0.0,0.75,0.5026041666666665,0.09090909090909091,0.8933568637337704,0.6544758664682118,1.0
Takeaway,0.5194430468132297,0.0822159858642553,0.2996475160425391,0.018706791378609193,0.12711188467947143,0.0,0.75,0.4309895833333333,0.2727272727272727,0.7725954872053449,0.33765681479906445,1.0
Push My Luck,0.657038413751322,0.18719467830786823,0.23864670261802184,0.039853599023993484,0.29563479249279884,0.0,0.75,0.47656249999999983,0.18181818181818182,0.8268624732131603,0.5205188177758877,1.0
See The Way,0.4629673365028186,0.1736825693794824,0.26802036573976434,0.14497763318422124,0.13013924230486057,0.0,0.75,0.4700520833333333,0.18181818181818182,0.7734148493634188,0.5662343185200934,1.0
The Reaper,0.5738650949305348,0.18615528531337702,0.6847166571265026,0.09536396909312728,0.1361939575556388,0.0,0.75,0.5677083333333333,0.7272727272727273,0.7837829320559688,0.653412715288114,0.0
Let Me Get Me,0.5810529126064053,0.20070678723625404,0.42593920404904645,0.039446929646197636,0.2512335473204252,1.709577754891864e-05,0.75,0.8190104166666665,0.18181818181818182,0.7373314004790118,0.4694875611311929,1.0
Round & Round,0.6991384887099921,0.473027751792953,0.46773114813364264,0.08804392029280197,0.0026370303155556127,0.0,0.75,0.45312499999999994,0.9090909090909092,0.9006365813689652,0.4811822241122688,1.0
Naturally,0.9209340055654245,0.03274087932647335,0.49554424125568636,0.05673037820252135,0.018631569769694774,1.040164778578785e-06,0.75,0.53125,0.9090909090909092,0.8588806252363546,0.8947480331703168,0.0
Ice Cream (with Selena Gomez),0.7432922258617679,0.019956345494231368,0.6605007079805982,0.6319642130947539,0.03447474134256449,9.588053553038105e-05,0.75,0.7721354166666665,0.8181818181818182,0.9081368965082568,0.9255794173931533,1.0
Destiny,0.5902943924753816,0.03388421162041369,0.4798421353899918,0.055510370069133806,0.017319714798692824,1.0916580844490218e-06,0.75,0.8645833333333333,0.8181818181818182,0.7906529686121266,0.893684881990219,1.0
It's My Life,0.7884727941100969,0.07691508159235008,0.3352333323291055,0.10065067100447336,0.05516168511605678,0.0032543769309989704,0.75,0.7421875,0.2727272727272727,0.7385289297869659,0.36742504784180313,1.0
Keep Dreaming,0.6765482045858277,0.08533416484772893,0.45550567890820354,0.2049613664091094,0.2512335473204252,3.676622039134913e-06,0.75,0.6705729166666665,0.2727272727272727,0.7739190722299257,0.5428449925579417,1.0
Cry for Me,0.8213313891997905,0.13626442157779856,0.40785105293284735,0.14131760878405858,0.0504188248362805,0.0,0.75,0.6822916666666665,0.8181818181818182,0.8989663431236607,0.658728471188603,0.0
Easy,0.6036431967305698,0.07764265668849393,0.4681951013767964,0.0469703131354209,0.4147108590914374,1.596292481977343e-06,0.75,0.4908854166666666,0.36363636363636365,0.8486385982604312,0.3419094195194557,0.0
Real Friends,0.30586217873022065,0.05851782558985555,0.25058897960413334,0.1907279381862546,0.8425774034797658,0.0,0.75,0.70703125,0.2727272727272727,0.7578469683600152,0.8352115670848395,1.0
Roses (feat. ROZES),0.8244118824894493,0.21110071718116621,0.2992438164673274,0.049003660024400174,0.030135528746173416,0.004263645726055612,0.75,0.6783854166666665,0.36363636363636365,0.788100340350435,0.29300446523495643,1.0
Somebody,0.6272603119512871,0.0736929633094273,0.3103907450366041,0.019520130134200904,0.18765903718725377,0.0,0.75,0.4361979166666667,0.9090909090909092,0.8063153914030002,0.27493089517329367,0.0
Everybody Hates Me,0.7699898343721441,0.3597339153934103,0.6292411050522699,0.045343635624237495,0.008399100995879564,0.0,0.75,0.3567708333333332,1.0,0.8208748266733897,0.5088241547948118,0.0
Honest,0.5225235401028885,0.377403596299761,0.29925586720091585,0.04737698251321675,0.012173206835531329,8.753861997940268e-05,0.75,0.6197916666666667,0.0,0.6897768813815708,0.29619391877524986,0.0
Setting Fires,0.7309702527031328,0.24851886498285006,0.32940680263911065,0.029076860512403414,0.01711789095700022,0.0,0.75,0.55859375,0.7272727272727273,0.8480083196772975,0.5598554114395068,0.0
Last Day Alive,0.7196751106410506,0.07109448082319927,0.5696622781911849,0.039243594957299725,0.05758357121636807,4.27394438722966e-05,0.75,0.3098958333333333,0.0,0.7709252489600404,0.21964703380820755,1.0
Perfect,0.8398143489377431,0.10092505976509719,0.29864127978790717,0.10776738511590078,0.060308193079218274,0.0,0.75,0.5859375,0.18181818181818182,0.8643955628387748,0.3854986179034659,1.0
They Don't Know About Us,0.7689630032755912,0.06880781623531858,0.5875997951375289,0.06445709638064254,0.1361939575556388,0.0,0.75,0.41015624999999994,0.0,0.839184419513425,0.3217095470975973,1.0
One Way or Another (Teenage Kicks),0.884994917186072,0.5863215881924956,0.6734070436537825,0.09719398129320861,0.025190844624704528,0.0,0.75,0.3802083333333333,0.36363636363636365,0.930889953359385,0.39931958324473743,0.0
Strong,0.6755213734892748,0.07400478120777468,0.38950381104449733,0.04107360715738106,0.061317312287681315,0.0,0.75,0.7083333333333333,0.0,0.7989411319803355,0.3238358494577929,1.0
Ready to Run,0.8480289977101666,0.1549734954786405,0.38982918085138424,0.026026840178934522,0.002273747400508919,0.0,0.75,0.42578124999999994,0.18181818181818182,0.8977057859573933,0.28237295343397834,1.0
Don't Forget Where You Belong,0.7248092661238152,0.06319509406506602,0.2509264001446088,0.004676697844652293,0.10390214288482155,0.0,0.75,0.4466145833333333,0.6363636363636364,0.8490797932686249,0.27493089517329367,1.0
Stand Up,0.9188803433723186,0.25475522294979736,0.4497213267857681,0.07706384709231395,0.006481774499799789,0.0,0.75,0.50390625,0.36363636363636365,0.9146287659145343,0.9138847544120774,1.0
Moments,0.7535605368272972,0.2880157987735163,0.5996746301931131,0.0445302968686458,0.028520938012632554,0.0,0.75,0.3606770833333332,0.18181818181818182,0.8736606580108409,0.23346799914947908,1.0
Na Na Na,0.9229876677585304,0.42729446003533944,0.5700298255656313,0.06933712891419275,0.014897828698381535,0.0,0.75,0.5078125,1.0,0.9618366317912519,0.7044439719328088,1.0
